image_path,Detection,Species category,Localization
cc61c6f7-e474-4842-6d09-7dc690facfe3_1456.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
07afa5f3-0deb-ad4a-f42f-b852ddd392ac_6826.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
feaec6d0-7392-23d5-e349-ed86b51a9363_2333.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
37aee23e-cc7a-1cd9-a207-7e1d2d51b842_3919.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
37b37f5a-1361-2177-c581-3638739eb336_3198.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
d52bd074-029b-0e25-dc4a-1ab0af1e94b6_3531.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
fe6680e6-d3b3-92dc-edc8-21fc850ce93f_3283.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
8fb94f9b-d9f7-3207-7ba0-6e20eac8446c_370.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
6bd97b2e-2f96-3169-44b5-6975a0c5a9e8_2722.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
d5310e14-8dd2-5e92-7f5f-8488cd1d672a_667.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
436a7333-8687-5a11-d34c-e8e26b088f5b_9665.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
34c24b8f-e698-ccb0-b69b-69dd5815aed1_3171.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
ea5650ce-8188-3994-49f8-92878fd52f05_2923.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
eec8ce8c-d40a-98b3-9dac-db6adc2984c9_7296.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
ad178dad-0deb-d16b-9b46-ab51a1917068_1122.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
52d935d8-27fb-261f-d33a-242f7ad1df36_7337.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
a657eac9-5f92-d790-a690-d7a581c4a605_606.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
3e855ac2-835e-f2b9-3562-4b8a66d5bb8c_1055.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
c7c915c1-3def-ad05-c40b-41d458fbcaf5_3376.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
e899f2c9-c428-4c86-bcfa-c8cd7ea8884f_3443.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
d065e2b3-2138-886a-6069-57cb0f0303ac_4721.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
4cb66606-b3af-e717-5828-cc5088a49985_5339.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
7e206cb8-65f1-b426-7a72-eeb49d492e1f_8516.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
e5cd4838-387d-6347-77de-9426cd54a8b6_1121.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
52f35f1a-cd54-e1e0-2bf0-141bd7e771f9_6892.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
e1f0712b-fcbe-db82-5c99-7a93f4e25295_4420.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
eedd7344-4a4b-ffb0-b3c9-9100b55f3823_900.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
a639521b-5efe-f14c-580d-84bcbb784d44_3392.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
22c4a123-c840-6e68-aa1b-249ab609aa7b_1401.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
a36aa9ab-9b74-7c25-4f32-4ee7af6a01f5_7686.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
97f3a6e9-dfb8-60e1-f174-224f5f572a73_5951.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
d755bb35-450b-3f97-f973-42f1ec9a6845_2268.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
98566dba-2312-8c65-911e-fd8c9e4d4682_2174.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
318ffe8c-f84e-7fac-c6e2-3dfc2a3217a1_5587.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
c5ea0817-9430-d930-ad3b-a6a283faccf5_1515.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
79890d27-31e1-e252-9a51-00d3065510a7_85.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
4bf6223f-6613-6f20-912c-b51c6ee545cb_1732.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
d553f170-8375-d24e-81fe-62d1337ff71c_5395.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
16573c66-ae19-5668-6943-d8834960d0af_7990.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
aab0ff2f-c2f7-b13a-09a1-072065d6bbeb_2243.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
e5271504-96ed-2c6c-a3bd-b6d6b64ac342_4116.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
9a8b3b89-c5b1-017d-7960-da5422757ce3_7868.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
71ccc5e9-9478-d8da-fdba-79e61d98d6f9_6932.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
cbf61219-a4a6-279c-4712-210a08bd03eb_8614.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
158e45ec-bae7-4486-a837-3f75e4a2dd16_4352.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
1f2b1bfb-8b7e-bce0-e552-748649b2da00_7084.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
9db70aa2-1a3b-a2a6-a2e7-a1300eff1d33_67.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
ada12a1c-198f-c90b-2ca6-e081c3c63c39_888.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
5119586f-794e-218b-055d-630ea0f4f939_4299.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
50ef8309-7ff3-c225-52fd-27fd47aba3fb_5114.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
7870b017-bb36-4662-8abe-624a36e9b6a5_5211.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
02e614ec-d5fc-a108-fe6b-90c156d53e7b_44.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
4aded766-e862-880c-4592-2912575c245d_3738.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
f3d10cab-3ddf-e170-0578-d3a1ae1e03ba_4758.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
45d045c4-452c-fb9f-19bf-782c17882d90_6234.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
ab0a91ee-e43a-99fc-08f0-c35aa085fd3d_3694.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
a39b63af-2ab8-53c5-7c68-c4508e524b7d_2965.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
7c01a0ef-3cba-81b1-b9c8-8c63969d97c9_3886.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
fa1c4a42-901e-0d07-ade6-bf700aae2689_2225.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
c9696afe-5932-d98e-4540-1a7cd667cd90_2138.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
47aa38f8-3105-dcc8-1d4e-acdf68065c29_2437.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
99d44f3e-42ba-1e53-eb80-5ef173541348_4513.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
25dea2d8-0d58-9add-4753-2b23c6651283_3301.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
89f1f48d-baf1-8c39-7fc6-b100274ebb1b_780.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
ecbb1f8e-536a-53bc-dc86-82d1c5cd7bdd_133.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
47a516c5-853a-1815-a825-5a3f7f859e65_4244.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
47aa38f8-3105-dcc8-1d4e-acdf68065c29_2435.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
9c121320-5ff1-ee3c-015a-f7f58a57f10b_1709.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
3edcfc53-64c6-2680-d80d-a6929b7bd759_7015.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
72b8be37-a0cb-7c7a-2d22-eeef9d2d93d9_2939.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
650e60d9-8cc3-8c4d-a7c0-2a55e4fa5310_5190.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
867ad433-4b35-191d-768a-0b37083a31ef_2789.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
a429ab78-c740-30d5-4338-58a327b2ebaf_5823.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
807f4ebc-8a5d-19e6-f9a8-3edf5fcccc82_3015.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
f82389e0-dc72-3d13-985e-65ae7c536aa7_459.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
54b0ca61-175c-c6d2-7b08-b1b2dd175641_3727.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
99ce11f4-ad56-2855-32a8-760beb4d6cea_4613.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
5777c8a4-c7e3-5924-0310-001757b4e451_2192.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
900498de-3cdd-a789-39c5-e49511eafe12_9917.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
9fe24a52-8654-321a-1d2b-99dd10d80867_3437.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
bfd4131f-1dd4-7f87-f82e-06dfaf8631d8_9151.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
da510b3b-cb2e-1953-71a1-de34b528cd5d_2010.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
e1798a56-5b5d-799b-8cd3-4c0b7e653f6a_6.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
4b901885-07df-b45f-bd69-b495e62b8082_8754.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
dc1fa258-8ce8-72a0-2e86-734558c1ff1c_8181.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
6650b5a9-62ee-bedf-54ec-0f244d2cdc08_4637.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
dfd5caf8-7a10-d9b4-27bf-3b2cbfea84b2_637.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
2ce34fdc-d508-56ee-97f7-fe9902314779_3516.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
2410c3a4-09c8-187c-7336-f2374855edd0_1746.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
94b80f59-1b7c-7d2a-42a2-f42679aa96f9_2268.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
7b8d4962-1182-b812-2389-9fc3406e6cf2_8460.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
a5003998-df97-a14e-eab4-d001635ec423_2837.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
edcfc15b-b3d3-9d39-070d-c1b42f6e811e_217.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
b8de749c-d048-7126-c0e7-fb9d1b1d8f8e_9238.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
b6f92f1a-66db-d8f2-f575-cd2dbfe3eed8_1662.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
224b9591-b457-67a7-0be8-f615ad9c5b2d_8220.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
3681225f-d52d-75ad-f055-5fea01298065_827.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
b0116f35-3b9c-38cb-5f5a-a21d191888e7_1451.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
ed24f0c0-b5fe-1a40-4a69-fceb0c2b743b_9198.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
6aea9d2a-c82b-762e-1572-68cee56af274_4165.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
c926802c-1bb4-faa1-2e48-eb4a53efb7f5_1127.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
38ec6f16-4bf8-be18-d74e-45fad9f74394_1687.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
9551afa5-2b7a-b42a-1d5d-f4a68a459cdf_4049.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
c42455d4-c92d-6bdd-d233-725bf562926e_1471.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
011d35dd-a40d-7f2b-98fd-053bfa9407c7_5811.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
87e74c31-572c-e201-953a-27aba9b937ad_1911.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
0fef2604-eaff-eecd-1d7a-6a5bb27e10d6_2747.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
a1150fb5-be44-8e36-f422-fdaf622e451e_3743.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
7aed84a7-8958-94b8-a274-f02689a7b663_4214.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
4d272b5d-14dc-bd9a-8ca2-2656c7a16acc_6260.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
b9e62f1c-65c6-13be-1376-16735549836e_1537.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
50ef8309-7ff3-c225-52fd-27fd47aba3fb_5117.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
a3ce3469-cc87-6f7a-3c9a-943331c0c1b5_621.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
6696873d-1e9b-8928-79a5-08e393782b55_8390.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
f0843aea-96a6-e4a1-e2c2-a86dad00f296_3753.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
cdeb43dc-5d68-2b5b-4f81-3abb8dc71430_4393.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
872894e3-2b64-eb62-907c-cf450101c1d2_9083.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
56d52929-f003-e8d4-660f-380edb70850d_6721.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
5b658340-6ba8-5832-5872-0c27e00bacc6_2387.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
78bccd14-7198-5974-7b80-266d86f4ca99_1925.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
49b2601d-db56-d13d-5a5a-9ebeba710adf_3217.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
45cf5963-4e5c-e7fa-9335-a21324e53c70_4621.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
72495302-0658-2d4a-131c-94a879529628_1620.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
191053c6-5883-e646-80b3-3294dc99e1c1_9080.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
5347b2af-52a0-bc58-5c3d-d44aab18ce36_2387.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
bccaf7eb-3387-d224-c002-e9cef1f6ce3d_2699.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
c41f40d9-d64e-e052-0bfc-fec497006ab0_1382.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
e618ce03-3048-4471-90aa-5b55e9730a9f_7912.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
838c6ad4-e70e-11d6-e490-28d3b56f8e7c_845.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
b8d35030-812f-d702-6321-2df281301a1e_3675.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
c3aa057e-b9a9-172d-51c4-c9beda5578ed_3269.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
1fb0e97f-a07f-07d0-dd54-35148ce2d98e_184.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
b55ce7ef-a401-12cc-09ed-be40c6ea42a3_3959.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
80dab701-64f6-25bc-341d-f593ad5f304a_244.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
c41f40d9-d64e-e052-0bfc-fec497006ab0_1384.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
b87497f6-c3b9-0f38-9fa6-d5f26f774522_2311.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
3a011553-f346-27ac-e2fb-800760ab77b9_1621.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
59e919a0-420f-8326-aa37-9ec445e096e6_6033.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
11a1a057-bf9a-bcfc-23d1-496ef7ddb7a9_9780.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
91523e53-05f3-63df-89c9-01e71ae1e6cd_480.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
615ae248-8f63-890e-edf7-ffef89c2b1cb_2665.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
52f4b0ae-6355-6816-876e-9f322224826e_8072.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
10191c33-520f-f596-9f8f-00dc1f7e9532_833.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
ed69a115-7dcd-72b8-5f3a-467177ba367b_1819.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
d6f6b7e7-5d30-cc97-5fab-023fe0f5ebe2_655.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
72188198-8687-273e-d759-1fa934b3de7c_2212.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
1e67b36b-3b8a-df97-3c52-16d0376b71a6_7035.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
2a8f0765-daea-69e7-c338-bb0ca592f082_1531.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
0c68daa4-d72d-adfd-cd03-03ef4c848cb5_3428.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
86bdcba2-48b1-652b-2d3d-b1d81e0616a7_1312.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
16573c66-ae19-5668-6943-d8834960d0af_7989.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
fc1a6c32-e3bc-596f-68b3-165b7d0f782a_3942.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
6895ab10-b119-4d17-0651-702d52ad771d_5834.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
5777c8a4-c7e3-5924-0310-001757b4e451_2193.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
d592808d-93db-49c4-91af-7d7ad397bc35_7028.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
96d2ac48-06e4-165c-7a0e-e874e71257e6_6160.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
756aca7c-ed45-a51b-ab5a-e8a138ea8d8e_6611.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
cbf1b344-9b2f-c281-54bb-7113ae2a5c5a_8044.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
2a6e8ed8-1f9a-afe1-a7b0-4d84b587f4b9_707.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
2fd73ed3-85bc-4411-12bb-94d591c69263_3390.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
31a975e8-ddc3-4ed3-2d08-1fdba0ad4f80_2245.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
0019f61c-17a3-c06f-335f-630c9d30ed02_2356.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
a305c2d6-6834-3a1c-1aca-db848ed64fed_7729.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
d4a894c9-6159-ec6d-0528-cbbd7fbd433b_3389.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
d6d58272-9719-d1f1-00f6-41c0b03d1e91_1003.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
f3d10cab-3ddf-e170-0578-d3a1ae1e03ba_4761.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
f0af8569-f331-32a9-0b48-15aba04d351a_9440.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
455c5093-97f2-7df9-b3d7-a7a9aa3edcf3_4009.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
5a5647f3-1d50-1bdf-005f-d192b900a888_3632.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
1f82dadb-e6d6-558c-6882-3a95e44eef86_6057.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
464f0e8e-0fde-c99a-9e81-248e93433717_4243.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
53c80280-9cae-d695-980b-8316fcb6d15e_594.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
a6d365f5-646d-0ed6-5f66-edcccc662c62_3861.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
2626a022-78a0-204f-abf7-03a52570a899_3465.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
b07826bb-de74-e87f-3085-7e3ffb33f001_1544.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
bece5fa6-b4e9-b7fd-263d-ae06094fc771_7375.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
0ceb4478-7bd7-a499-1c38-3ea2ed97f1b4_2173.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
ccec60e4-8f0b-dde6-bb80-9b234d29b233_9428.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
12b22a21-1789-ce36-a43f-4d38e4f9641d_1952.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
a6f591bb-da7f-3d48-6703-d550b6fe1dd4_737.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
dce58ea9-c3d6-898b-487f-def36468e07f_3536.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
61ee5cca-8d28-ed8f-8299-08331e6f74db_583.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
b5b94196-9120-c6e7-ace9-1c398766d421_8252.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
095b830a-1619-c320-9330-774c1d8eec81_2742.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
555d7160-de55-732d-6b9d-23b9bed6370b_5585.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
7173a2a7-7080-7737-aacc-0064fb02226e_7669.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
9205de4d-35b9-ff9f-1da9-440f2b1753c6_6296.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
5119586f-794e-218b-055d-630ea0f4f939_4300.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
89691336-52c6-24bd-e333-28f328c6db0b_9171.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
d678f400-892e-893c-131f-80fc746e44a4_2762.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
aa8d457e-0612-2f45-9dbe-c6ceb236fc69_4266.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
74184e2e-7142-8514-ae34-56716d995bf2_8766.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
e09bb6c1-76f2-0db2-23d1-7f50374f53a8_1433.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
c010c468-d7cd-72d5-7f0d-12f8a79539a6_193.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
ce37aa04-4c74-d945-3f25-418a24cba7e2_4450.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
6a8ba080-e4e5-0a5c-7dce-50dda29a4ff3_5019.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
