image_path,Detection,Species category,Localization
696b528f-a816-ce6f-8b84-87085b437988_295.jpg,3,zebra_plains,"tensor([[ 813.8839,  181.8116, 1505.5740, 1177.9684],
        [ -16.1858,    2.7221,  642.4166,  908.6320],
        [  39.9010,   43.1675, 1155.9939, 1210.9757]], device='cuda:0')"
6b7ec724-d3fb-0411-bc65-0f95b3f4525b_1347.jpg,1,zebra_plains,"tensor([[ 15.6158,  14.6765, 934.3765, 656.0488]], device='cuda:0')"
a3e5c0bb-fe66-9bc5-5f09-ca6924010a88_5768.jpg,1,zebra_plains,"tensor([[ -12.6792,    8.2489, 3486.8018, 1753.4230]], device='cuda:0')"
8e741e55-ab4a-3993-cb1f-5e880709b757_8745.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
c21633b3-9fcf-474e-e405-6a62b8e9a105_3319.jpg,5,zebra_plains,"tensor([[1361.8424,  290.4126, 1900.6498,  624.1805],
        [  -7.2990,   11.7431,  244.4758,  626.4736],
        [ -16.1812,   12.8170, 1280.0232,  625.3971],
        [   4.3011,   -2.4200, 1871.1174,  622.5010],
        [ 181.2037,  360.4884, 1271.5427,  627.8771]], device='cuda:0')"
ce036648-ac84-4cc8-d15e-168f3dd02b71_4143.jpg,3,zebra_plains,"tensor([[ 409.9473,  184.1938, 1014.6290, 2005.7341],
        [  -9.3251,   -9.7014,  792.4575, 1147.9832],
        [  33.6665,   35.4314, 1010.0704, 2005.1479]], device='cuda:0')"
4be1a353-92ab-bf9b-8487-42cf4c498297_804.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
4db0525a-58e1-8aba-3a1b-edd9918c537a_4042.jpg,1,zebra_plains,"tensor([[  17.4599,   17.7819, 1746.7316, 1084.4808]], device='cuda:0')"
8e2c97d0-df4e-85f4-5c35-d7eb5455422d_3120.jpg,3,zebra_plains,"tensor([[  29.5988,   12.1090, 1601.2194, 3045.7607],
        [ -11.3766,    4.0527, 1644.8252, 2828.7708],
        [ -22.3435,  226.1799,  876.1996, 2806.5869]], device='cuda:0')"
e3728337-94a3-fa71-7af8-282e5f608b73_1020.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
c7fa4233-a055-af38-c759-604815ef2521_5194.jpg,5,zebra_plains,"tensor([[ -1.0358, 359.2222, 345.8845, 426.3820],
        [188.4309,   7.5086, 471.3597, 424.5532],
        [ 42.6648,   5.4127, 471.3750, 419.4723],
        [189.1063,   7.9516, 396.0957, 423.3831],
        [ 44.7309,  42.3314, 231.0591, 374.9771]], device='cuda:0')"
e0cb2bf9-ea65-f6f3-41c7-bae01f307aaa_6219.jpg,1,zebra_plains,"tensor([[   5.1808,   14.6426, 1878.4633, 1107.1521]], device='cuda:0')"
88a703bf-a0d0-e3a6-70e8-4817fac3934d_3610.jpg,1,zebra_plains,"tensor([[ -0.7726,  51.4414, 140.7971, 581.4274]], device='cuda:0')"
e94add50-61c9-b1f3-a03f-16e6160ec248_4403.jpg,2,zebra_plains,"tensor([[1.2499e+03, 3.1830e+01, 2.9001e+03, 1.7368e+03],
        [1.4928e+00, 3.7245e+01, 1.5140e+03, 1.6885e+03]], device='cuda:0')"
f7435441-c17f-f67b-936a-6fe6c4a5a0fb_6934.jpg,1,zebra_plains,"tensor([[  25.6209,   25.2134, 3359.7075, 2765.9971]], device='cuda:0')"
cc61c6f7-e474-4842-6d09-7dc690facfe3_1456.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
07afa5f3-0deb-ad4a-f42f-b852ddd392ac_6826.jpg,2,zebra_plains,"tensor([[284.2924, 224.0651, 769.8751, 644.4805],
        [ 34.3932,  31.4237, 749.3531, 666.4760]], device='cuda:0')"
feaec6d0-7392-23d5-e349-ed86b51a9363_2333.jpg,2,zebra_plains,"tensor([[  71.1270,   25.3756, 2283.7090, 1632.5679],
        [  13.0034,  -11.2117, 2253.3203, 1546.9691]], device='cuda:0')"
37aee23e-cc7a-1cd9-a207-7e1d2d51b842_3919.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
37b37f5a-1361-2177-c581-3638739eb336_3198.jpg,1,zebra_plains,"tensor([[120.4360, 373.2097, 489.0805, 498.9705]], device='cuda:0')"
d52bd074-029b-0e25-dc4a-1ab0af1e94b6_3531.jpg,2,zebra_plains,"tensor([[   5.3993,  335.8911,  664.3906, 1456.1848],
        [   8.2456,   19.9748,  634.3129,  640.0115]], device='cuda:0')"
fe6680e6-d3b3-92dc-edc8-21fc850ce93f_3283.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
8fb94f9b-d9f7-3207-7ba0-6e20eac8446c_370.jpg,1,zebra_plains,"tensor([[  -2.4038,   16.7593,  647.4069, 1059.3257]], device='cuda:0')"
6bd97b2e-2f96-3169-44b5-6975a0c5a9e8_2722.jpg,1,zebra_plains,"tensor([[3.4816e-01, 1.3352e+01, 4.5868e+03, 2.7499e+03]], device='cuda:0')"
d5310e14-8dd2-5e92-7f5f-8488cd1d672a_667.jpg,2,zebra_plains,"tensor([[ 1.0394e+00,  1.8126e+02,  4.5272e+02,  2.5075e+02],
        [ 1.5128e+01, -4.0666e-01,  4.5863e+02,  2.1530e+02]], device='cuda:0')"
436a7333-8687-5a11-d34c-e8e26b088f5b_9665.jpg,1,zebra_plains,"tensor([[  16.0938,   30.7014, 3009.6636, 2377.6692]], device='cuda:0')"
34c24b8f-e698-ccb0-b69b-69dd5815aed1_3171.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
ea5650ce-8188-3994-49f8-92878fd52f05_2923.jpg,4,zebra_plains,"tensor([[ 540.9423, 1023.7913,  683.9822, 1133.9286],
        [ 547.2620,  229.8195,  686.5327,  643.6885],
        [  -3.9761,  181.8244,  384.0964, 1134.7856],
        [  -3.3483,   16.9157,  664.5969, 1117.8604]], device='cuda:0')"
eec8ce8c-d40a-98b3-9dac-db6adc2984c9_7296.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
ad178dad-0deb-d16b-9b46-ab51a1917068_1122.jpg,4,zebra_plains,"tensor([[ 288.9150,   18.4336, 1614.7069, 1493.6407],
        [ 685.7051,  467.9173, 1648.8464, 1495.8986],
        [  -7.5951,  465.0195,  543.5641, 1485.1685],
        [ 768.1641,   18.7000, 1613.3622,  482.8325]], device='cuda:0')"
52d935d8-27fb-261f-d33a-242f7ad1df36_7337.jpg,1,zebra_plains,"tensor([[-1.9211e+00,  2.2565e+01,  2.9157e+03,  1.6686e+03]], device='cuda:0')"
a657eac9-5f92-d790-a690-d7a581c4a605_606.jpg,3,zebra_plains,"tensor([[ 714.5300,  131.0976, 1556.1863,  869.7067],
        [  -1.9497,  159.0495,   25.3966,  567.7573],
        [  23.4575,   12.2085, 1538.2651,  884.0388]], device='cuda:0')"
3e855ac2-835e-f2b9-3562-4b8a66d5bb8c_1055.jpg,1,zebra_plains,"tensor([[ 11.2142,  10.9819, 381.2049, 205.0527]], device='cuda:0')"
c7c915c1-3def-ad05-c40b-41d458fbcaf5_3376.jpg,5,zebra_plains,"tensor([[401.4422,  26.6114, 775.0983, 488.1857],
        [ -2.0331,  26.4688, 261.4006, 486.9662],
        [ 21.1900,  -1.9343, 755.9548, 377.1308],
        [ 67.4371,   5.0100, 749.7786, 479.9157],
        [ 22.3939,  -0.9521, 749.9572,  82.5505]], device='cuda:0')"
e899f2c9-c428-4c86-bcfa-c8cd7ea8884f_3443.jpg,3,zebra_plains,"tensor([[212.3223,  66.8717, 349.9702, 276.1903],
        [245.4488,  -0.8738, 348.3965,  70.0531],
        [ 26.1470,  37.6355, 306.3531, 275.9209]], device='cuda:0')"
d065e2b3-2138-886a-6069-57cb0f0303ac_4721.jpg,1,zebra_plains,"tensor([[  12.6703,   19.6833, 3440.3945, 2194.1973]], device='cuda:0')"
4cb66606-b3af-e717-5828-cc5088a49985_5339.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
7e206cb8-65f1-b426-7a72-eeb49d492e1f_8516.jpg,1,zebra_plains,"tensor([[  55.3024,   15.1940, 2445.5723, 1786.1930]], device='cuda:0')"
e5cd4838-387d-6347-77de-9426cd54a8b6_1121.jpg,3,zebra_plains,"tensor([[ -0.8610, 222.9007,  82.8099, 266.9326],
        [ 35.3878,   7.3969, 427.6754, 677.6331],
        [ 50.1067,  91.2773, 431.1999, 680.3699]], device='cuda:0')"
52f35f1a-cd54-e1e0-2bf0-141bd7e771f9_6892.jpg,1,zebra_plains,"tensor([[-8.0991e-01,  3.9882e-01,  6.1884e+02,  4.0859e+02]], device='cuda:0')"
e1f0712b-fcbe-db82-5c99-7a93f4e25295_4420.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
eedd7344-4a4b-ffb0-b3c9-9100b55f3823_900.jpg,2,zebra_plains,"tensor([[-7.1061e-01,  5.5117e+02,  1.8577e+01,  6.5571e+02],
        [ 1.2932e+01,  1.5137e+01,  2.0764e+03,  1.5734e+03]], device='cuda:0')"
a639521b-5efe-f14c-580d-84bcbb784d44_3392.jpg,1,zebra_plains,"tensor([[  26.7250,   28.9484, 2675.4968, 1289.6558]], device='cuda:0')"
22c4a123-c840-6e68-aa1b-249ab609aa7b_1401.jpg,3,zebra_plains,"tensor([[  -8.3237,   50.8056, 2827.1357, 3155.6062],
        [ 208.5472,  449.4430, 1356.9949,  871.6467],
        [  93.0073,   26.7012, 3046.3860, 3134.4819]], device='cuda:0')"
a36aa9ab-9b74-7c25-4f32-4ee7af6a01f5_7686.jpg,2,zebra_plains,"tensor([[ 1.0625e-01, -1.0170e+00,  1.6472e+02,  3.6865e+02],
        [ 1.3730e+01,  1.2329e+01,  3.0714e+02,  3.8870e+02]], device='cuda:0')"
97f3a6e9-dfb8-60e1-f174-224f5f572a73_5951.jpg,4,zebra_plains,"tensor([[ 1.5484e+01,  1.3039e+01,  9.7347e+01,  8.3757e+01],
        [ 6.1330e+01,  2.7598e+01,  9.7024e+01,  8.3438e+01],
        [ 1.7317e+01,  1.2985e+01,  6.3687e+01,  8.4226e+01],
        [-8.5528e-02,  1.2043e+01,  2.9804e+01,  8.4791e+01]], device='cuda:0')"
d755bb35-450b-3f97-f973-42f1ec9a6845_2268.jpg,1,zebra_plains,"tensor([[   5.1433,   19.0245, 1817.9387, 1187.5264]], device='cuda:0')"
98566dba-2312-8c65-911e-fd8c9e4d4682_2174.jpg,1,zebra_plains,"tensor([[   9.0879,   11.1056, 1230.2247,  956.4303]], device='cuda:0')"
318ffe8c-f84e-7fac-c6e2-3dfc2a3217a1_5587.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
c5ea0817-9430-d930-ad3b-a6a283faccf5_1515.jpg,2,zebra_plains,"tensor([[  -3.1048,   71.1621,  290.8403, 1260.2592],
        [  -3.2636,   83.3311,  544.5096, 1265.5885]], device='cuda:0')"
79890d27-31e1-e252-9a51-00d3065510a7_85.jpg,1,zebra_plains,"tensor([[-2.5321e-01,  1.0917e+01,  1.0480e+03,  7.1686e+02]], device='cuda:0')"
4bf6223f-6613-6f20-912c-b51c6ee545cb_1732.jpg,2,zebra_plains,"tensor([[  -2.8915,  215.1703,  195.1972, 1373.9321],
        [   2.6050,   35.0975,  857.2419, 2376.0320]], device='cuda:0')"
d553f170-8375-d24e-81fe-62d1337ff71c_5395.jpg,1,zebra_plains,"tensor([[  56.1578,    8.3663, 3860.6450, 3008.3914]], device='cuda:0')"
16573c66-ae19-5668-6943-d8834960d0af_7990.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
aab0ff2f-c2f7-b13a-09a1-072065d6bbeb_2243.jpg,1,zebra_plains,"tensor([[  10.3733,   22.5579, 2342.7256, 1777.9270]], device='cuda:0')"
e5271504-96ed-2c6c-a3bd-b6d6b64ac342_4116.jpg,1,zebra_plains,"tensor([[ -2.6567,   3.7166, 309.0736, 493.0978]], device='cuda:0')"
9a8b3b89-c5b1-017d-7960-da5422757ce3_7868.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
71ccc5e9-9478-d8da-fdba-79e61d98d6f9_6932.jpg,1,zebra_plains,"tensor([[ 4.3337e+00, -4.4925e-01,  6.0764e+02,  1.9056e+03]], device='cuda:0')"
cbf61219-a4a6-279c-4712-210a08bd03eb_8614.jpg,2,zebra_plains,"tensor([[  -4.4931,   31.4247, 1075.3635,  869.5153],
        [  11.1460,   14.9571, 1338.0244,  897.2503]], device='cuda:0')"
158e45ec-bae7-4486-a837-3f75e4a2dd16_4352.jpg,1,zebra_plains,"tensor([[  40.7294,   14.4908, 3221.4551, 2105.0076]], device='cuda:0')"
1f2b1bfb-8b7e-bce0-e552-748649b2da00_7084.jpg,4,zebra_plains,"tensor([[5.9869e+02, 1.1432e+02, 8.8550e+02, 4.9816e+02],
        [2.6422e+02, 7.0695e+01, 3.5530e+02, 1.2308e+02],
        [1.2303e+01, 1.2602e-01, 8.6426e+02, 4.3546e+02],
        [5.1802e+02, 2.2227e+02, 6.1176e+02, 4.6234e+02]], device='cuda:0')"
9db70aa2-1a3b-a2a6-a2e7-a1300eff1d33_67.jpg,1,zebra_plains,"tensor([[2.4118e-01, 6.7439e+01, 1.1914e+02, 1.2460e+03]], device='cuda:0')"
ada12a1c-198f-c90b-2ca6-e081c3c63c39_888.jpg,3,zebra_plains,"tensor([[ 602.0786,  585.7833,  762.3817,  656.7865],
        [  12.1939,   21.1326, 1498.4924,  921.1888],
        [  -3.2447,  114.7399,  759.0934,  654.4058]], device='cuda:0')"
5119586f-794e-218b-055d-630ea0f4f939_4299.jpg,2,zebra_plains,"tensor([[4.6995e+00, 3.5826e-02, 1.5454e+02, 1.0606e+02],
        [1.7322e+01, 9.6097e+01, 1.5353e+02, 1.1394e+02]], device='cuda:0')"
50ef8309-7ff3-c225-52fd-27fd47aba3fb_5114.jpg,1,zebra_plains,"tensor([[ 24.6442,  77.3742, 235.8526, 167.9496]], device='cuda:0')"
7870b017-bb36-4662-8abe-624a36e9b6a5_5211.jpg,1,zebra_plains,"tensor([[-6.4494e-01, -8.9387e-02,  4.0295e+02,  2.4951e+02]], device='cuda:0')"
02e614ec-d5fc-a108-fe6b-90c156d53e7b_44.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
4aded766-e862-880c-4592-2912575c245d_3738.jpg,3,zebra_plains,"tensor([[ 3.0640e+03,  1.8017e+02,  3.8746e+03,  3.4526e+03],
        [-3.2661e+00, -4.9410e+00,  5.1867e+02,  1.1226e+03],
        [-1.0639e+01, -1.1482e+00,  3.7953e+03,  3.4424e+03]], device='cuda:0')"
f3d10cab-3ddf-e170-0578-d3a1ae1e03ba_4758.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
45d045c4-452c-fb9f-19bf-782c17882d90_6234.jpg,1,zebra_plains,"tensor([[  4.3823,  14.5944, 239.9727, 416.6439]], device='cuda:0')"
ab0a91ee-e43a-99fc-08f0-c35aa085fd3d_3694.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
a39b63af-2ab8-53c5-7c68-c4508e524b7d_2965.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
7c01a0ef-3cba-81b1-b9c8-8c63969d97c9_3886.jpg,4,zebra_plains,"tensor([[ 852.5781,  508.6855, 2195.9019, 2323.3801],
        [  25.3152,  553.8236, 1112.7473, 2237.7349],
        [ -17.2951,  339.9378,  875.8217, 2245.5308],
        [ 674.6041,   18.1849, 2147.9731, 2320.8196]], device='cuda:0')"
fa1c4a42-901e-0d07-ade6-bf700aae2689_2225.jpg,2,zebra_plains,"tensor([[-1.7140e-01,  3.4864e+02,  4.3868e+02,  1.2040e+03],
        [-5.3122e+00,  3.1923e+01,  4.2872e+02,  5.0555e+02]], device='cuda:0')"
c9696afe-5932-d98e-4540-1a7cd667cd90_2138.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
47aa38f8-3105-dcc8-1d4e-acdf68065c29_2437.jpg,2,zebra_plains,"tensor([[  -1.5784,   38.9678,  486.3838,  791.6236],
        [   4.4961,   19.9701, 1339.4001,  869.4338]], device='cuda:0')"
99d44f3e-42ba-1e53-eb80-5ef173541348_4513.jpg,2,zebra_plains,"tensor([[ -1.5178,  29.2713, 806.6666, 657.9683],
        [ -2.7778,  24.8945, 447.2647, 616.0468]], device='cuda:0')"
25dea2d8-0d58-9add-4753-2b23c6651283_3301.jpg,1,zebra_plains,"tensor([[  5.3585,  13.1855, 193.3480, 123.4796]], device='cuda:0')"
89f1f48d-baf1-8c39-7fc6-b100274ebb1b_780.jpg,4,zebra_plains,"tensor([[3.3115e+03, 1.5902e+02, 3.7487e+03, 2.0535e+03],
        [2.0894e+03, 5.5517e+00, 3.7144e+03, 2.0637e+03],
        [3.0141e+00, 4.2066e+01, 3.4138e+03, 2.1455e+03],
        [1.0025e+01, 4.1059e+00, 3.6784e+03, 2.0907e+03]], device='cuda:0')"
ecbb1f8e-536a-53bc-dc86-82d1c5cd7bdd_133.jpg,4,zebra_plains,"tensor([[1144.6694,   45.0682, 1454.2913,  219.2099],
        [ 611.2404,  218.6798, 1460.8088,  435.5339],
        [  -3.4875,  145.7283,  602.4540,  434.4211],
        [   9.2921,   41.0555, 1451.3250,  430.6722]], device='cuda:0')"
47a516c5-853a-1815-a825-5a3f7f859e65_4244.jpg,1,zebra_plains,"tensor([[  14.1302,   13.4924, 1538.7129, 1193.0482]], device='cuda:0')"
47aa38f8-3105-dcc8-1d4e-acdf68065c29_2435.jpg,3,zebra_plains,"tensor([[234.8560,  96.2439, 632.9501, 742.2753],
        [  7.3180,   4.6524, 408.7444, 717.3085],
        [389.1729,  -2.4293, 637.1854, 221.1274]], device='cuda:0')"
9c121320-5ff1-ee3c-015a-f7f58a57f10b_1709.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
3edcfc53-64c6-2680-d80d-a6929b7bd759_7015.jpg,2,zebra_plains,"tensor([[-1.1121e+01,  1.3272e+01,  5.2881e+02,  1.0787e+03],
        [ 1.1711e+02,  6.3241e-01,  1.7494e+03,  1.0776e+03]], device='cuda:0')"
72b8be37-a0cb-7c7a-2d22-eeef9d2d93d9_2939.jpg,2,zebra_plains,"tensor([[  -1.4847,   92.5442,  182.9924,  481.1757],
        [  12.6665,   13.5002,  993.3091, 1072.8837]], device='cuda:0')"
650e60d9-8cc3-8c4d-a7c0-2a55e4fa5310_5190.jpg,2,zebra_plains,"tensor([[ -0.7892,  12.4669, 396.3263, 393.7637],
        [ 17.8750,  10.2713, 658.3123, 385.5624]], device='cuda:0')"
867ad433-4b35-191d-768a-0b37083a31ef_2789.jpg,2,zebra_plains,"tensor([[-1.2908e+00, -8.4674e-01,  5.3324e+01,  7.9362e+01],
        [ 6.9977e+00,  1.1426e-01,  2.0544e+02,  1.4569e+02]], device='cuda:0')"
a429ab78-c740-30d5-4338-58a327b2ebaf_5823.jpg,2,zebra_plains,"tensor([[  15.5817,   23.3530, 1341.3671, 1012.0072],
        [ 684.5426,  405.2745, 1147.7714,  838.2632]], device='cuda:0')"
807f4ebc-8a5d-19e6-f9a8-3edf5fcccc82_3015.jpg,1,zebra_plains,"tensor([[   6.4928,   15.1484, 1501.3287, 1227.7788]], device='cuda:0')"
f82389e0-dc72-3d13-985e-65ae7c536aa7_459.jpg,2,zebra_plains,"tensor([[152.4591,  -0.7524, 338.9599, 363.1246],
        [ 16.0119,   0.8870, 311.2401, 359.0623]], device='cuda:0')"
54b0ca61-175c-c6d2-7b08-b1b2dd175641_3727.jpg,1,zebra_plains,"tensor([[  2.0302,   6.3055, 304.2547, 798.4747]], device='cuda:0')"
99ce11f4-ad56-2855-32a8-760beb4d6cea_4613.jpg,2,zebra_plains,"tensor([[2.4704e+02, 3.3172e+00, 8.3280e+02, 8.3620e+02],
        [4.5342e+00, 2.6918e-02, 8.3117e+02, 8.3610e+02]], device='cuda:0')"
5777c8a4-c7e3-5924-0310-001757b4e451_2192.jpg,2,zebra_plains,"tensor([[  -1.3294,   88.6639,  970.4437,  294.1746],
        [   5.8813,    1.8181, 1026.6530,  289.7271]], device='cuda:0')"
900498de-3cdd-a789-39c5-e49511eafe12_9917.jpg,1,zebra_plains,"tensor([[  16.4413,   19.7390, 2844.1714, 2552.3489]], device='cuda:0')"
9fe24a52-8654-321a-1d2b-99dd10d80867_3437.jpg,5,zebra_plains,"tensor([[  -2.9499,  259.4574,  282.7254,  695.3240],
        [  -6.0271,  470.6327, 1636.6302, 1846.4548],
        [1532.2540,  479.4136, 2606.6152, 1843.6388],
        [ 397.2840,   61.6849, 2531.9500, 1771.3510],
        [ 401.6410,   59.0535, 2521.8281,  721.3801]], device='cuda:0')"
bfd4131f-1dd4-7f87-f82e-06dfaf8631d8_9151.jpg,1,zebra_plains,"tensor([[  14.6418,    7.9910, 1601.6367, 1152.4497]], device='cuda:0')"
da510b3b-cb2e-1953-71a1-de34b528cd5d_2010.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
e1798a56-5b5d-799b-8cd3-4c0b7e653f6a_6.jpg,2,zebra_plains,"tensor([[  50.6999,  222.5902,  408.8089, 1429.3037],
        [  -3.5022,   21.4910,  385.9242, 1265.5972]], device='cuda:0')"
4b901885-07df-b45f-bd69-b495e62b8082_8754.jpg,1,zebra_plains,"tensor([[  17.9013,   14.4505, 1856.2266, 1059.9860]], device='cuda:0')"
dc1fa258-8ce8-72a0-2e86-734558c1ff1c_8181.jpg,1,zebra_plains,"tensor([[ 14.3994,  28.9714, 418.1682, 994.3879]], device='cuda:0')"
6650b5a9-62ee-bedf-54ec-0f244d2cdc08_4637.jpg,1,zebra_plains,"tensor([[  14.1243,   26.3683, 2555.6978, 2360.0325]], device='cuda:0')"
dfd5caf8-7a10-d9b4-27bf-3b2cbfea84b2_637.jpg,4,zebra_plains,"tensor([[  -5.8445,  282.5555,  460.4812, 1417.8176],
        [  18.0604,   16.6614, 3273.1812, 2528.1836],
        [  -7.8011,  283.4207,  635.0319, 1564.5754],
        [2418.2209,  925.9718, 3126.7949, 1631.8356]], device='cuda:0')"
2ce34fdc-d508-56ee-97f7-fe9902314779_3516.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
2410c3a4-09c8-187c-7336-f2374855edd0_1746.jpg,2,zebra_plains,"tensor([[1201.4756,   85.1654, 1411.5522,  683.2739],
        [   5.6960,   24.2365, 1396.3325,  752.4392]], device='cuda:0')"
94b80f59-1b7c-7d2a-42a2-f42679aa96f9_2268.jpg,3,zebra_plains,"tensor([[ 956.7892,  206.0253, 1144.1180, 1001.5861],
        [  29.4846,  139.3299,  566.3326,  920.6840],
        [  14.7961,   16.5259, 1126.4607,  970.9824]], device='cuda:0')"
7b8d4962-1182-b812-2389-9fc3406e6cf2_8460.jpg,1,zebra_plains,"tensor([[  2.4122,  -1.3969, 193.8086, 697.7455]], device='cuda:0')"
a5003998-df97-a14e-eab4-d001635ec423_2837.jpg,1,zebra_plains,"tensor([[  0.2872,   4.6209,  56.1992, 119.9538]], device='cuda:0')"
edcfc15b-b3d3-9d39-070d-c1b42f6e811e_217.jpg,3,zebra_plains,"tensor([[  -4.6796,  207.5415,  667.4051, 1324.1313],
        [  20.5314,   21.7930, 1256.5469, 1447.9912],
        [1206.8341,  140.2292, 1267.9088,  720.0417]], device='cuda:0')"
b8de749c-d048-7126-c0e7-fb9d1b1d8f8e_9238.jpg,1,zebra_plains,"tensor([[  13.6653,   32.0673, 2908.6304, 2069.2419]], device='cuda:0')"
b6f92f1a-66db-d8f2-f575-cd2dbfe3eed8_1662.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
224b9591-b457-67a7-0be8-f615ad9c5b2d_8220.jpg,1,zebra_plains,"tensor([[ 14.4997,  11.4254, 468.5508, 231.9930]], device='cuda:0')"
3681225f-d52d-75ad-f055-5fea01298065_827.jpg,2,zebra_plains,"tensor([[-5.7966e-01, -2.1435e-01,  1.0829e+02,  2.1616e+02],
        [ 2.9021e-01, -1.0008e+00,  1.4687e+02,  2.1883e+02]], device='cuda:0')"
b0116f35-3b9c-38cb-5f5a-a21d191888e7_1451.jpg,0,other,"tensor([], device='cuda:0', size=(0, 4))"
ed24f0c0-b5fe-1a40-4a69-fceb0c2b743b_9198.jpg,1,zebra_plains,"tensor([[-0.6151,  1.6955, 39.8481, 57.2405]], device='cuda:0')"
6aea9d2a-c82b-762e-1572-68cee56af274_4165.jpg,3,zebra_plains,"tensor([[-1.7604e+00,  7.0955e+01,  7.6091e+01,  1.0979e+03],
        [-5.0803e-01, -2.4978e+00,  3.9158e+02,  1.1045e+03],
        [ 2.9139e+01,  3.0472e+01,  1.7776e+03,  1.1617e+03]], device='cuda:0')"
c926802c-1bb4-faa1-2e48-eb4a53efb7f5_1127.jpg,5,zebra_plains,"tensor([[-7.3967e+00,  1.4575e+02,  9.4314e+02,  5.9365e+02],
        [ 7.3005e+02, -4.1454e-01,  1.4648e+03,  5.8872e+02],
        [ 1.0524e+03,  5.2930e+02,  1.4779e+03,  5.9363e+02],
        [-2.8275e+00,  1.5670e-01,  3.0150e+02,  4.9160e+02],
        [ 7.0567e+01, -1.4622e+00,  9.1130e+02,  4.6821e+02]], device='cuda:0')"
